text,category,priority,source,category_encoded,priority_encoded
due deposit debit stipend grant,Fees / Finance,Medium,synth_highacc,3,0
scholarship verification link is expiring today and my documents are still pending at the hod office if the department doesn t digitally sign the verification by 5 pm i will lose my funding for the next semester and won t be able to pay the tuition i am standing outside the office but no one is available to help this is time critical for my education,Academics,High,complaint_triage,2,2
report deadline credit lecture mentor,Academics,Medium,synth_highacc,2,0
fought trespass injured attack senior,Security / Discipline,Medium,synth_highacc,6,0
fare tyre refund bus route,Transport,Low,synth_highacc,5,1
authentication password driver cloud,IT Support,Medium,synth_highacc,0,0
bus clutch overcrowded parking seat,Transport,Medium,synth_highacc,5,0
shuttle driver cancelled diesel accident,Transport,Medium,synth_highacc,5,0
hinge grill rusted floor plumber,Maintenance,Medium,synth_highacc,4,0
signature dean required registration hostel,Administration,High,synth_highacc,7,2
index penalty page fiction author,Library,High,synth_highacc,8,2
mug soap sink inverter shampoo warden,Hostels,Medium,synth_highacc,1,0
slipper bathroom window bed balcony,Hostels,Low,synth_highacc,1,1
blanket service torn mattress heater,Hostels,High,synth_highacc,1,2
driver dns scanner patch freeze,IT Support,High,synth_highacc,0,2
paint door job plumber tile,Maintenance,Medium,synth_highacc,4,0
traffic cycle bicycle accident brake,Transport,High,synth_highacc,5,2
soap stinking missing soap flush,Hostels,High,synth_highacc,1,2
the morning bus is consistently 15 minutes late if this continues i m going to have to start paying for ubers because i can t keep missing the start of my 9 00 am seminar,Transport,Medium,complaint_triage,5,0
print bibliography black ebook fiction,Library,Low,synth_highacc,8,1
the scholarship notification emails sometimes end up in the spam folder because of the sender s address maybe the university can use a more recognized domain so we don t miss out on important financial deadlines,Fees / Finance,Low,complaint_triage,3,1
browser network cache vpn adapter,IT Support,High,synth_highacc,0,2
cup kitchen stale glass tea,Canteen,Medium,synth_highacc,9,0
cycle bicycle parking diesel fuel,Transport,Low,synth_highacc,5,1
book fiction damaged reference available,Library,Low,synth_highacc,8,1
suspicious haras activity stalking cctv,Security / Discipline,Low,synth_highacc,6,1
milk chapati meal food quality,Canteen,High,synth_highacc,9,2
can the department post the faculty office hours on the doors of the staff rooms currently we have to keep checking or asking around to know when a professor is available for doubt clearing,Academics,Low,complaint_triage,2,1
approval enrollment awaited bonafide submission,Administration,Low,synth_highacc,7,1
laundry heater machine washroom toilet,Hostels,Low,synth_highacc,1,1
status submit unknown processing letterhead,Administration,Medium,synth_highacc,7,0
gear indicator parking mirror parking,Transport,Medium,synth_highacc,5,0
tutorial delay extra revaluation schedule,Academics,High,synth_highacc,2,2
keyboard shutdown typing authentication browser,IT Support,High,synth_highacc,0,2
the seating plan for the minor exams is very congested there is almost no space to keep our stationery or calculators without them falling off the desks can the department use a larger hall or leave an empty seat between students,Academics,Medium,complaint_triage,2,0
i was overcharged for my graduation gown rental i returned it on time but the system says i was three days late and charged me a 100 penalty,Administration,Low,complaint_triage,7,1
internet bluetooth slow display portal,IT Support,High,synth_highacc,0,2
mug soap almirah washroom shampoo roommate,Hostels,Medium,synth_highacc,1,0
assignment delay deadline viva final,Academics,Low,synth_highacc,2,1
firewall upload restricting backup vpn,IT Support,Medium,synth_highacc,0,0
sink toilet pipe drainage table,Hostels,High,synth_highacc,1,2
cupboard pillow broken sink dirty,Hostels,Medium,synth_highacc,1,0
computer authentication ssd laptop update,IT Support,Low,synth_highacc,0,1
bank withdrawal transfer transaction late,Fees / Finance,High,synth_highacc,3,2
milk spoon glass food lunch,Canteen,Medium,synth_highacc,9,0
lunch vegetable curry breakfast bill,Canteen,Low,synth_highacc,9,1
notary affidavit attest migration approval,Administration,Medium,synth_highacc,7,0
status submit unknown hostel scholarship,Administration,Low,synth_highacc,7,1
endorse notarized document form hostel,Administration,Low,synth_highacc,7,1
policy notice unclear circular admission,Administration,Medium,synth_highacc,7,0
leak jammed water fuse gutter,Maintenance,High,synth_highacc,4,2
harrash harassed complaint cybercrime complaint,Security / Discipline,High,synth_highacc,6,2
harass injured corridor bully stalk,Security / Discipline,Low,synth_highacc,6,1
tax stipend deduction installment transfer,Fees / Finance,Medium,synth_highacc,3,0
headlight overcrowded dim taxi petrol,Transport,High,synth_highacc,5,2
volume membership missing audiobook publisher,Library,Medium,synth_highacc,8,0
smuggling accused fraud interrogate abused,Security / Discipline,Medium,synth_highacc,6,0
counter overdue staff edition subscription,Library,Low,synth_highacc,8,1
processing endorse slow submit scholarship,Administration,High,synth_highacc,7,2
carpenter damage jammed leak door,Maintenance,Low,synth_highacc,4,1
regulation guideline stamp guideline signature,Administration,Medium,synth_highacc,7,0
the driver didn t wait for me to get off the bus and closed the door on my arm i have a huge bruise and it really hurts this is incredibly dangerous,Transport,High,complaint_triage,5,2
conductor helmet rude fare petrol,Transport,High,synth_highacc,5,2
verification transfer approval attestation verification,Administration,High,synth_highacc,7,2
staircase hostel bucket laundry heater,Hostels,Low,synth_highacc,1,1
ssd connect storage ethernet ethernet,IT Support,High,synth_highacc,0,2
sink balcony pipe window pillow,Hostels,Low,synth_highacc,1,1
renovation door garbage construction wire,Maintenance,Low,synth_highacc,4,1
counter cook staff hygiene oil,Canteen,Medium,synth_highacc,9,0
wifi charger backup hardware,IT Support,Medium,synth_highacc,0,0
van schedule overloaded shuttle shuttle,Transport,Medium,synth_highacc,5,0
bees nest in the air vent of room 412 swarms of bees are entering the room through the ac duct and my roommate has already been stung twice she is allergic to stings we need an exterminator and the duct sealed before we can re enter the room,Maintenance,High,complaint_triage,4,2
request for more hangers in the drying room most of the existing ones are broken or missing it s a small thing but it would help us manage our laundry better during the busy weekend rush,Hostels,Low,complaint_triage,1,1
examination regulation form certificate signature,Administration,Medium,synth_highacc,7,0
midterm grade results grading cancel,Academics,Medium,synth_highacc,2,0
sexually complaint teasing stranger hostel,Security / Discipline,High,synth_highacc,6,2
shelf rack desk ebook ebook,Library,Medium,synth_highacc,8,0
proxy authentication prompts hourly frequent prompts interrupt workflow please review sso session lifetimes,IT Support,Medium,complaint_triage,0,0
degree professor deadline diploma tutorial,Academics,Low,synth_highacc,2,1
score faculty improvement textbook overdue,Academics,Medium,synth_highacc,2,0
tutorial missing assignment grading delay,Academics,Medium,synth_highacc,2,0
water juice unclean meal drink,Canteen,High,synth_highacc,9,2
could the finance office post a holiday list on the main door sometimes we travel from far away only to find the bank and the accounts branch closed for a local festival a clear schedule would save us the trip,Fees / Finance,Low,complaint_triage,3,1
topic cancel unclear postpone delayed,Academics,Medium,synth_highacc,2,0
rice taste dinner chapati milk,Canteen,Low,synth_highacc,9,1
evidence injured destroyed corridor witness,Security / Discipline,Medium,synth_highacc,6,0
fare headlight increased indicator numberplate,Transport,High,synth_highacc,5,2
processing signature slow sworn status,Administration,High,synth_highacc,7,2
fiction nonfiction borrow audiobook newspaper,Library,High,synth_highacc,8,2
cab taxi traffic cycle conductor,Transport,Medium,synth_highacc,5,0
abstract section journal absent silent,Library,Low,synth_highacc,8,1
evidence abusing collected haras harrash,Security / Discipline,High,synth_highacc,6,2
scholarship gst waiver tuition interest,Fees / Finance,High,synth_highacc,3,2
deduction interest extra receipt invoice,Fees / Finance,Medium,synth_highacc,3,0
examination notarized form seal guideline,Administration,Medium,synth_highacc,7,0
paint cracked job electrician pipe,Maintenance,High,synth_highacc,4,2
usb display port display usb,IT Support,Low,synth_highacc,0,1
browser install error download offline,IT Support,Medium,synth_highacc,0,0
canteen canteen stale water vegetable,Canteen,High,synth_highacc,9,2
university email account deactivated during the job application window i am expecting interview invites and test links on my student id but i can t log in this is the peak of placement season and being locked out for even a day could cost me a job please reactivate the account immediately,Academics,High,complaint_triage,2,2
journal periodical almanac magazine photocopy,Library,Medium,synth_highacc,8,0
professor presentation leave paper deadline,Academics,Low,synth_highacc,2,1
stop bus missing diesel driver,Transport,High,synth_highacc,5,2
dean processing approval submission fee,Administration,Low,synth_highacc,7,1
bibliography reading section research periodical,Library,High,synth_highacc,8,2
door staircase lock heating ventilator,Hostels,High,synth_highacc,1,2
printer bluetooth port not offline,IT Support,High,synth_highacc,0,2
i missed my graduation ceremony because the special event shuttle never arrived at the designated parking lot i am beyond devastated and want to know why there was no backup plan,Transport,High,complaint_triage,5,2
silent newspaper zone thesis nonfiction,Library,High,synth_highacc,8,2
power bi data gateway offline refresh failures scheduled refreshes fail with gateway unreachable affects dean s dashboards please restart restore gateway services need eta for next successful refresh kindly share root cause when available business critical thank you,IT Support,High,complaint_triage,0,2
arrest complaint suspect ragging witness,Security / Discipline,Low,synth_highacc,6,1
project curriculum guide training delay,Academics,Medium,synth_highacc,2,0
outstanding penalty amount stipend invoice,Fees / Finance,Low,synth_highacc,3,1
answer textbook key cancel credit,Academics,Medium,synth_highacc,2,0
meal vegetable spoiled rate juice,Canteen,Low,synth_highacc,9,1
steal cybercrime caught victim case,Security / Discipline,High,synth_highacc,6,2
card scan renewal bibliography research,Library,Medium,synth_highacc,8,0
clerk notarized rude delay notary,Administration,Medium,synth_highacc,7,0
fuel bus shortage cycle diesel,Transport,Low,synth_highacc,5,1
aggressive behavior from a non resident in the common room a person who doesn t live in this hostel is currently in a heated argument with students and refusing to leave the situation is escalating and might turn into a physical fight security needs to intervene at block e right away,Hostels,High,complaint_triage,1,2
corroded railing on the 4th floor terrace has snapped a student leaned on it and a section of the metal gave way thankfully they didn t fall but that entire side of the roof is now unprotected this needs to be welded or replaced urgently before tonight,Maintenance,High,complaint_triage,4,2
roof sweeping leak hammer ceiling,Maintenance,Low,synth_highacc,4,1
pickup fare missed horn schedule,Transport,Low,synth_highacc,5,1
shampoo mosquito finished curtain laundry,Hostels,Low,synth_highacc,1,1
egg price cheap daal quality,Canteen,Low,synth_highacc,9,1
backup vpn install bandwidth dns,IT Support,Medium,synth_highacc,0,0
usb display port adapter firmware,IT Support,High,synth_highacc,0,2
theft senior raped raped,Security / Discipline,High,synth_highacc,6,2
backup password connect bandwidth down,IT Support,Low,synth_highacc,0,1
raped complaint assaulted molest harassed,Security / Discipline,Medium,synth_highacc,6,0
concession remit applied upi delayed,Fees / Finance,High,synth_highacc,3,2
crack hinge wall drill bulb,Maintenance,Medium,synth_highacc,4,0
taillight meter damaged pickup windscreen,Transport,Low,synth_highacc,5,1
tutorial scholar extra overdue subject,Academics,High,synth_highacc,2,2
mess lunch quality menu price,Canteen,High,synth_highacc,9,2
canteen spoon costly cheap glass,Canteen,Low,synth_highacc,9,1
roommate roommate shifting curtain stinking,Hostels,High,synth_highacc,1,2
tea milk cold curry worth,Canteen,High,synth_highacc,9,2
loan cashier application balance scholarship,Fees / Finance,High,synth_highacc,3,2
ticket horn missing diesel fare,Transport,Medium,synth_highacc,5,0
kitchen dinner spoil meal chicken,Canteen,High,synth_highacc,9,2
keyboard firmware typing usb usb,IT Support,High,synth_highacc,0,2
socket wire loose paint maintenance,Maintenance,Low,synth_highacc,4,1
there is a huge crack in the windshield of the bus that does the inter campus run it s right in the driver s line of sight and seems like a major safety hazard if a rock hits it,Transport,High,complaint_triage,5,2
deduction bank wrong loan treasury,Fees / Finance,High,synth_highacc,3,2
email rebooting sending latency scanner,IT Support,Medium,synth_highacc,0,0
schedule bus delayed van license,Transport,Medium,synth_highacc,5,0
milk coffee sour quality stale,Canteen,High,synth_highacc,9,2
signature notary attestation application stamp,Administration,Medium,synth_highacc,7,0
parking meter full van horn,Transport,Low,synth_highacc,5,1
pickup drop parking windscreen tyre,Transport,High,synth_highacc,5,2
detergent bed over almirah sink,Hostels,Medium,synth_highacc,1,0
enrollment bonafide number download transfer,Administration,High,synth_highacc,7,2
circular notice endorse clerk submission,Administration,Medium,synth_highacc,7,0
status registrar requested notary sworn,Administration,Medium,synth_highacc,7,0
degree revaluation internship diploma placement,Academics,Medium,synth_highacc,2,0
approval pending clerk signature letterhead,Administration,Low,synth_highacc,7,1
headlight auto dim route license,Transport,High,synth_highacc,5,2
fund budget transaction loan treasury,Fees / Finance,Low,synth_highacc,3,1
horn mirror not route clutch,Transport,Medium,synth_highacc,5,0
browser upload shutdown download projector,IT Support,High,synth_highacc,0,2
bunk locker cupboard flush bed,Hostels,Medium,synth_highacc,1,0
tile fixture broken worn stair,Maintenance,Low,synth_highacc,4,1
the refund for my canceled housing contract hasn t been processed yet it s been 60 days and the policy says it should take 30 i really need that money back for my current living expenses,Administration,Medium,complaint_triage,7,0
roof ceiling sheet electrician electrician,Maintenance,Low,synth_highacc,4,1
can we have a small book exchange shelf in the department lobby students could leave their old textbooks or novels for others to read promoting a culture of sharing within the branch,Academics,Low,complaint_triage,2,1
sexually thieves teasing working kidnap,Security / Discipline,Medium,synth_highacc,6,0
valve fixture damaged plaster dust,Maintenance,Low,synth_highacc,4,1
queue fork long queue oil,Canteen,Low,synth_highacc,9,1
switch sweeping spark door worn,Maintenance,Low,synth_highacc,4,1
catalogue magazine search penalty librarian,Library,High,synth_highacc,8,2
tea drink cold fresh quality,Canteen,Medium,synth_highacc,9,0
the water cooler in the faculty block is leaking there is a constant puddle of water on the wooden floor which is starting to warp the planks it looks like the internal drainage pipe is disconnected please fix the leak to save the flooring,Maintenance,Medium,complaint_triage,4,0
vandalism violence property unsafe report,Security / Discipline,Low,synth_highacc,6,1
theft stolen reported stolen victim,Security / Discipline,Medium,synth_highacc,6,0
score seminar improvement paper viva,Academics,High,synth_highacc,2,2
vehicle parking petrol parking mirror,Transport,Low,synth_highacc,5,1
repair gutter urgent exposed window,Maintenance,High,synth_highacc,4,2
floor replace mopping exposed fused,Maintenance,Low,synth_highacc,4,1
brake headlight failure cycle ticket,Transport,Low,synth_highacc,5,1
presentation paper evaluated group timetable,Academics,Low,synth_highacc,2,1
seat petrol reserved shuttle fare,Transport,Low,synth_highacc,5,1
window replace pane window stair,Maintenance,Medium,synth_highacc,4,0
pillow bathroom flat strict inverter,Hostels,High,synth_highacc,1,2
endorse download document missing circular,Administration,High,synth_highacc,7,2
the transaction fee for various online modes isn t clearly listed before we reach the final payment page it would be better to see the comparison of charges upfront,Fees / Finance,Low,complaint_triage,3,1
toilet window blocked mug balcony,Hostels,High,synth_highacc,1,2
raped injured assaulted danger haras,Security / Discipline,High,synth_highacc,6,2
verification rejected hostel attestation official,Administration,High,synth_highacc,7,2
card gst declined waiver finance,Fees / Finance,High,synth_highacc,3,2
canteen worth costly spoon fork,Canteen,High,synth_highacc,9,2
edition newspaper outdated newspaper author,Library,Low,synth_highacc,8,1
sewage garbage backup leaking fix,Maintenance,High,synth_highacc,4,2
oil cook spoon plate expensive,Canteen,Medium,synth_highacc,9,0
ticket headlight seat seat accident,Transport,High,synth_highacc,5,2
interest arrear credited waiver debit,Fees / Finance,High,synth_highacc,3,2
table soap wobbling noisy balcony,Hostels,Low,synth_highacc,1,1
blanket mattress noisy washroom slipper,Hostels,High,synth_highacc,1,2
endorse form document delay official,Administration,High,synth_highacc,7,2
desk reading staff database photocopy,Library,Medium,synth_highacc,8,0
food canteen rotten breakfast curry,Canteen,High,synth_highacc,9,2
budget cashier allocation late reimbursement,Fees / Finance,Low,synth_highacc,3,1
handle repair loose peeling tube,Maintenance,High,synth_highacc,4,2
cup lunch taste glass drink,Canteen,Low,synth_highacc,9,1
mess chicken quality coffee curry,Canteen,High,synth_highacc,9,2
pillow noisy flat table door,Hostels,High,synth_highacc,1,2
syllabus missing revision mentor missing,Academics,High,synth_highacc,2,2
keyboard mouse wlan usb battery,IT Support,Low,synth_highacc,0,1
server ssd down modem hardware,IT Support,Low,synth_highacc,0,1
sabzi breakfast kitchen pickle fresh,Canteen,Low,synth_highacc,9,1
journal database binding thesis borrow,Library,Low,synth_highacc,8,1
workshop lecture material viva faculty,Academics,Medium,synth_highacc,2,0
locker exhaust key shampoo noisy,Hostels,Low,synth_highacc,1,1
report paper lecturer lecture score,Academics,Low,synth_highacc,2,1
gutter damage blocked drill jammed,Maintenance,High,synth_highacc,4,2
roommate cotton shifting water hostel,Hostels,Medium,synth_highacc,1,0
drill hole noise pane gutter,Maintenance,High,synth_highacc,4,2
patrol stole arrest investigate molested,Security / Discipline,Low,synth_highacc,6,1
patrol theft harassed investigate assaulted,Security / Discipline,Low,synth_highacc,6,1
monitor down display computer cable,IT Support,High,synth_highacc,0,2
citation aisle format counter audiobook,Library,Low,synth_highacc,8,1
keyboard mouse email fail cloud,IT Support,Low,synth_highacc,0,1
shelf rack fiction magazine section,Library,Medium,synth_highacc,8,0
inconsistency in the mess bill for vegetarians i noticed that the monthly charge is the same for everyone regardless of whether we opt for the non veg special meals can we have a tiered billing system that reflects our actual consumption,Fees / Finance,Medium,complaint_triage,3,0
queue price queue counter chapati,Canteen,Medium,synth_highacc,9,0
endorse affidavit certificate regulation pending,Administration,High,synth_highacc,7,2
cup worth cheap glass quality,Canteen,Low,synth_highacc,9,1
projector server blurry cloud restart,IT Support,High,synth_highacc,0,2
training degree program exam notebook,Academics,Low,synth_highacc,2,1
window water shutter chair towel,Hostels,Low,synth_highacc,1,1
attack kidnap robbery prohibited stolen,Security / Discipline,Medium,synth_highacc,6,0
catalogue locate search nonfiction zone,Library,Medium,synth_highacc,8,0
borrow fine limit subscription reading,Library,High,synth_highacc,8,2
print book queue abstract stack,Library,High,synth_highacc,8,2
scholarship charges renewal statement penalty,Fees / Finance,Medium,synth_highacc,3,0
pickup drop pickup fuel clutch,Transport,Low,synth_highacc,5,1
arrest harass made witness camera,Security / Discipline,High,synth_highacc,6,2
guideline scholarship followed submission registration,Administration,High,synth_highacc,7,2
download offline stuck firewall freeze,IT Support,Low,synth_highacc,0,1
concession charges applied deduction receipt,Fees / Finance,Medium,synth_highacc,3,0
charger log adapter bug software,IT Support,Low,synth_highacc,0,1
approval form pending regulation procedure,Administration,Medium,synth_highacc,7,0
patrol scam vehicle working ragging,Security / Discipline,Low,synth_highacc,6,1
subject grading diploma topic report,Academics,Low,synth_highacc,2,1
tea oil cold food mess,Canteen,Medium,synth_highacc,9,0
helmet diesel mandatory charges taillight,Transport,Medium,synth_highacc,5,0
taillight fuel damaged fuel helmet,Transport,Low,synth_highacc,5,1
the contact us form on the university website is broken every time i hit submit the page just refreshes and clears all my text it s very frustrating when trying to reach out for help,Administration,Low,complaint_triage,7,1
application download fee migration status,Administration,High,synth_highacc,7,2
sabzi food worth pickle oil,Canteen,High,synth_highacc,9,2
bus driver stop mirror,Transport,Medium,synth_highacc,5,0
vpn reboot antivirus server network,IT Support,High,synth_highacc,0,2
software battery license patch ram,IT Support,High,synth_highacc,0,2
chair mattress broken chair slow,Hostels,Low,synth_highacc,1,1
budget credited allocation budget transfer,Fees / Finance,Low,synth_highacc,3,1
bucket shampoo cracked mug balcony,Hostels,Low,synth_highacc,1,1
evidence senior destroyed abusing smoke,Security / Discipline,Medium,synth_highacc,6,0
floor broken slippery fuse urgent,Maintenance,High,synth_highacc,4,2
pipe repair joint burst drain,Maintenance,Medium,synth_highacc,4,0
milk taste sour canteen egg,Canteen,Low,synth_highacc,9,1
letterhead hostel format admission sworn,Administration,Low,synth_highacc,7,1
regulation letterhead strict document download,Administration,Low,synth_highacc,7,1
balance transfer enquiry waiver delayed,Fees / Finance,High,synth_highacc,3,2
backup mac crash bandwidth laptop,IT Support,Medium,synth_highacc,0,0
cashier stipend upi loan processed,Fees / Finance,Medium,synth_highacc,3,0
mosquito chair net toilet mattress,Hostels,High,synth_highacc,1,2
certificate notarized issue deadline hostel,Administration,High,synth_highacc,7,2
ticket meter counter mirror ticket,Transport,High,synth_highacc,5,2
card almanac renewal renew abstract,Library,High,synth_highacc,8,2
seminar midterm postponed schedule project,Academics,Low,synth_highacc,2,1
login portal server email bluetooth,IT Support,High,synth_highacc,0,2
paint lock colour dust grill,Maintenance,Medium,synth_highacc,4,0
lunch lunch delayed vegetable chapati,Canteen,High,synth_highacc,9,2
i suspect my lab partner is stealing chemicals from the supply closet i saw them putting glass vials into their backpack when they thought i wasn t looking this is dangerous and illegal,Security / Discipline,Medium,complaint_triage,6,0
counter return staff bibliography journal,Library,Medium,synth_highacc,8,0
auto brake overcharge charges pickup,Transport,Medium,synth_highacc,5,0
hardware download firmware storage freeze,IT Support,Medium,synth_highacc,0,0
someone is trying to break into the pharmacy in the health center i can hear glass breaking and there are shadows moving inside it s 2 00 am and the center is closed,Security / Discipline,High,complaint_triage,6,2
credit syllabus transfer missing textbook,Academics,High,synth_highacc,2,2
patrol surveillance vehicle accused harass,Security / Discipline,Medium,synth_highacc,6,0
scholarship dean form circular migration,Administration,Medium,synth_highacc,7,0
sexual drugs harrash complaint abused,Security / Discipline,Low,synth_highacc,6,1
account withdrawal credited credit receipt,Fees / Finance,High,synth_highacc,3,2
queue plate rate counter spoil,Canteen,Low,synth_highacc,9,1
stop brake skipped seat indicator,Transport,Low,synth_highacc,5,1
return edition date volume bibliography,Library,High,synth_highacc,8,2
water cupboard supply geyser slipper,Hostels,Low,synth_highacc,1,1
vegetable price pickle chicken chicken,Canteen,Low,synth_highacc,9,1
faculty final answer exam notebook,Academics,High,synth_highacc,2,2
interest balance due waiver late,Fees / Finance,Medium,synth_highacc,3,0
notebook answer correction absent teacher,Academics,Medium,synth_highacc,2,0
mattress bucket hard service table,Hostels,High,synth_highacc,1,2
scholarship pending eligibility bill tax,Fees / Finance,High,synth_highacc,3,2
door almirah lock cupboard corridor,Hostels,High,synth_highacc,1,2
the soap dispensers in the washroom are often empty by sunday evening it would be helpful if they could be topped up more generously on friday to last through the weekend when the cleaning staff is reduced,Hostels,Low,complaint_triage,1,1
index counter page rack borrow,Library,High,synth_highacc,8,2
heater noisy element ventilator warden,Hostels,Medium,synth_highacc,1,0
battery ticket dead license meter,Transport,Low,synth_highacc,5,1
i am writing to report a driver who was making inappropriate comments to female students as they boarded the bus this is a huge safety and harassment issue and needs to be handled immediately,Transport,High,complaint_triage,5,2
stop indicator unsafe pickup meter,Transport,Low,synth_highacc,5,1
abuse sexual verbal victim interrogate,Security / Discipline,High,synth_highacc,6,2
document pending verification dean pending,Administration,Low,synth_highacc,7,1
fee fund waiver treasury scholarship,Fees / Finance,Medium,synth_highacc,3,0
wrench ladder crack mopping pipe,Maintenance,High,synth_highacc,4,2
every time i switch from my speakers to my jabra headset the whole app freezes and i have to task manager it is there a driver update or something this is ruining my calls,IT Support,Medium,complaint_triage,0,0
helmet stop bus license conductor,Transport,High,synth_highacc,5,2
laundry slipper service warden mattress,Hostels,Medium,synth_highacc,1,0
electrician lock wiring worn fixture,Maintenance,Medium,synth_highacc,4,0
ticket numberplate clutch seat schedule,Transport,Low,synth_highacc,5,1
document clerk registration registration,Administration,High,synth_highacc,7,2
laundry heater machine flush curtain,Hostels,Low,synth_highacc,1,1
lunch curry delayed overcharge cook,Canteen,Medium,synth_highacc,9,0
bus gear late stop brake,Transport,High,synth_highacc,5,2
bug error internet log cache freeze,IT Support,High,synth_highacc,0,2
degree cancel viva diploma submission,Academics,High,synth_highacc,2,2
subject mentor registration credit midterm,Academics,High,synth_highacc,2,2
upload portal vpn scanner mac,IT Support,Low,synth_highacc,0,1
blanket door torn balcony table,Hostels,High,synth_highacc,1,2
mentor subject guidance curriculum absent,Academics,Medium,synth_highacc,2,0
upload vpn speed laptop reboot,IT Support,High,synth_highacc,0,2
dust pipeline plumber drill garbage,Maintenance,High,synth_highacc,4,2
journal fiction subscription penalty almanac,Library,Low,synth_highacc,8,1
i am receiving a hold on my account for a medical immunization record that i already uploaded three times i can t register for classes until this hold is removed,Administration,Medium,complaint_triage,7,0
i missed my chance to study abroad in japan because the admin office took six weeks to sign a simple good standing form by the time i got it the program was full i am extremely disappointed,Administration,High,complaint_triage,7,2
ragging tease stopped evidence vandalism,Security / Discipline,Medium,synth_highacc,6,0
hanger mattress broken sink towel,Hostels,Medium,synth_highacc,1,0
database absent access subscription penalty,Library,Low,synth_highacc,8,1
fare taxi increased route brake,Transport,Medium,synth_highacc,5,0
edition expired outdated rack nonfiction,Library,High,synth_highacc,8,2
scholarship charges not fee audit,Fees / Finance,Low,synth_highacc,3,1
slipper sink torn detergent laundry,Hostels,Medium,synth_highacc,1,0
ceiling stair damp construction repairman,Maintenance,Low,synth_highacc,4,1
due deposit pending waiver netbanking,Fees / Finance,High,synth_highacc,3,2
numberplate route cycle driver ticket,Transport,Medium,synth_highacc,5,0
syllabus curriculum revision cancel lesson,Academics,Low,synth_highacc,2,1
penalty print magazine membership penalty,Library,Low,synth_highacc,8,1
chapati mess hard food juice,Canteen,Medium,synth_highacc,9,0
stolen incident harrass harassment abused,Security / Discipline,Low,synth_highacc,6,1
workshop deadline delay tutorial textbook,Academics,Medium,synth_highacc,2,0
payment transfer late refund processed,Fees / Finance,Low,synth_highacc,3,1
floor fuse slippery maintenance plumber,Maintenance,High,synth_highacc,4,2
cement brick hole handle sparking,Maintenance,Low,synth_highacc,4,1
article research unavailable librarian membership,Library,High,synth_highacc,8,2
online loan payment fee penalty,Fees / Finance,Medium,synth_highacc,3,0
oil cook canteen plate dinner,Canteen,High,synth_highacc,9,2
stop rickshaw unsafe traffic shuttle,Transport,High,synth_highacc,5,2
warden mosquito inverter mosquito,Hostels,Medium,synth_highacc,1,0
keyboard slow typing patch router,IT Support,Low,synth_highacc,0,1
fee late waiver bill invoice,Fees / Finance,Medium,synth_highacc,3,0
geyser in the second floor bathroom has been cold since monday it s impossible to take a shower in this weather with cold water i reported it to the caretaker three days ago and he said it would be fixed by tuesday it is now thursday and still no hot water,Hostels,Medium,complaint_triage,1,0
credit practical transfer viva final,Academics,Medium,synth_highacc,2,0
unauthorized entry into my room while i was at the library i came back to find my cupboard open and some cash missing from my desk the window latch appears to have been tampered with from the outside this is a criminal matter and needs the warden s immediate attention,Hostels,High,complaint_triage,1,2
tube mopping flicker dust broken,Maintenance,Medium,synth_highacc,4,0
pickup drop headlight shuttle gear,Transport,High,synth_highacc,5,2
enrollment clerk confirmed notice stamp,Administration,Low,synth_highacc,7,1
concession interest applied deduction refund,Fees / Finance,High,synth_highacc,3,2
balcony toilet tap corridor sink,Hostels,Low,synth_highacc,1,1
washroom toilet door pillow service,Hostels,Medium,synth_highacc,1,0
ticket cycle counter clutch mandatory,Transport,Low,synth_highacc,5,1
request for a few more staplers at the document submission desk students often forget to staple their challans to their registration forms leading to lost papers a few fixed staplers would prevent this,Fees / Finance,Low,complaint_triage,3,1
horn parking not diesel horn,Transport,Medium,synth_highacc,5,0
conductor ticket rude schedule brake,Transport,Medium,synth_highacc,5,0
dustbins in the corridor are not being emptied daily by the evening the trash is overflowing onto the floor and attracting flies the cleaning schedule seems to have changed and it s not working please ensure the bins are cleared every morning,Hostels,Medium,complaint_triage,1,0
marks missing incorrect topic practical,Academics,High,synth_highacc,2,2
report project degree lecture report,Academics,Low,synth_highacc,2,1
arrest caught robbery offence harrass,Security / Discipline,Medium,synth_highacc,6,0
install configure authentication wifi adapter,IT Support,Medium,synth_highacc,0,0
evidence accused collected corridor complaint,Security / Discipline,Medium,synth_highacc,6,0
ventilator curtain exhaust locker sink,Hostels,Low,synth_highacc,1,1
sewage grill backup ladder ladder,Maintenance,Medium,synth_highacc,4,0
signature deadline required letterhead form,Administration,High,synth_highacc,7,2
carpenter dust floor leak switch,Maintenance,Medium,synth_highacc,4,0
payment upi gateway balance payment,Fees / Finance,Low,synth_highacc,3,1
sewage drill smell exposed fuse,Maintenance,Medium,synth_highacc,4,0
steal haras danger thief assault,Security / Discipline,High,synth_highacc,6,2
pickup drop cycle diesel fuel,Transport,Medium,synth_highacc,5,0
assignment lesson deadline overdue placement,Academics,High,synth_highacc,2,2
laptop email screen freeze cloud,IT Support,Medium,synth_highacc,0,0
hardware monitor firmware vpn mac,IT Support,Low,synth_highacc,0,1
hygiene fork poor taste sabzi,Canteen,Low,synth_highacc,9,1
thesis expired binding abstract renew,Library,High,synth_highacc,8,2
policy deadline unclear procedure submission,Administration,High,synth_highacc,7,2
arrest victim suspect harassed injured,Security / Discipline,Low,synth_highacc,6,1
